Code	Name	Monthly	From	To	Subject
243430	יסודות רדודים  לעמודי תאורה	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243440	עמודי  תאורה ורמזורים	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243450	גופי תאורה	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243460	פנסי רמזורים	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243510	מערכות אספקת מים	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243520	קווי מים	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243530	מתקני מים	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243610	מערכות ביוב	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243620	קווי ביוב	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243630	מתקני ביוב	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243710	מבנה פלדה ומסגרות חרש	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243720	גשרי שילוט	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243730	קונסטרוקצית פלדה	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243810	עבודות רג'י	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243820	כוח אדם	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243830	ציוד	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243910	קירות תמך מקרקע משוריינת	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
243920	קיר מקרקע משוריינת	true	2010-01-16	2026-04-27	"מדד מחירי תשומה בסלילה וגישור (ללא מע""מ), לפי פרקי עבודה"
240160	עדש	true	1983-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
240170	סומסום	true	1983-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
240230	ביטומן לכבישים	true	1983-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
240240	חומרי נפץ	true	1983-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
240245	בדיקות תקן	true	2010-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
240246	"בטון אספלט בזלתי מסוג תא""מ 19"	true	2010-01-16	2026-04-27	"מדד מחירים של תשומות נבחרות בסלילה וגישור (ללא מע""מ)"
260010	מדד מחירי תשומה בענף החקלאות - כללי	true	1976-10-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260020	המדד ללא שכר של עובדים בחקלאות	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
261010	תשומות בגידולים צמחיים	true	1987-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
261020	תשומות בבעלי חיים	true	1987-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260030	מספוא לבעלי חיים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260040	תערובות	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260050	תערובות לעופות	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260060	תערובות לבקר	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260070	תערובות לצאן ולבעלי חיים אחרים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260075	בליל מספוא לבקר	true	2001-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260076	בליל למספוא לרפת חלב	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260078	בליל למספוא לרפת פיטום	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260087	מספוא גס לבעלי חיים	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260085	חומרים בהאבסה ישירה (גרעינים, שחת, קש וכו')	true	2001-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260100	אפרוחים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260110	זרעים, פקעות ושתילים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260120	זרעים לירקות וגידולי שדה	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260125	שתילים	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260140	שתילי מטעים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260145	שתילים אחרים	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260150	דשנים וזבלים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260160	דשנים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260170	דשנים חנקניים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260180	דשנים זרחניים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260190	דשנים אשלגניים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260200	דשנים מורכבים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260210	דשנים אורגניים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260220	זבלים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260230	חומרי הדברה	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260240	קוטלי עשבים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260250	קוטלי פטריות וחיידקים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260260	קוטלי חרקים ואקריות	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260270	חומרים אחרים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260280	מים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260290	דלק, שמנים וחשמל	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260300	דלק	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260310	שמני מנוע וסיכה	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260320	חשמל	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260330	חומרי אריזה ואריזות	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260340	חומרי בנייה למבנים חקלאיים וכיסויים פלסטיים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260599	מיכון	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260600	טרקטור	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260700	מיכון בגידול מטעים	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260800	"מיכון גד""ש, ירקות ותפוחי אדמה"	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260900	ציוד	true	2021-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260390	ציוד השקיה	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
260400	מכונות וציוד במבנים לבעלי חיים	true	1983-01-16	2026-04-27	"מדד מחירי תשומה בענף החקלאות (ללא מע""מ), לפי קבוצות ראשיות וקבוצות משניות"
